,author,date,like_facebook,summary,tags,title
1684,Samyak Pandey," 15 February, 2020 2:27 pm IST",3377,"The Pesticides Management Bill, 2020 — meant to replace the existing Insecticides Act of 1968 — will be introduced in the Budget session which reconvenes in March.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Governance,Agriculture sector,Pesticide,About,Contact,Careers,Terms of Use,Privacy Policy","Draft bill proposes fund to compensate farmers for bad pesticides, hike in penalties"
1685,ANI," 15 February, 2020 1:38 pm IST",3275,General Secretary Jitu Yadav along with others were arrested for hurling a crude bomb at lawyer Sanjeev Lodhi's chamber in a Lucknow court Thursday.,"Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,ANI wire,Bomb threat,Lucknow,About,Contact,Careers,Terms of Use,Privacy Policy",Lucknow Bar Association general secretary arrested in court bomb hurling case
1686,Jyoti Yadav," 15 February, 2020 12:04 pm IST",14577,"Famous for high production of fat-rich milk, Murrah buffaloes have changed the fortunes of their owners in rural Haryana.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Haryana,Jind,Murrah buffalo,About,Contact,Careers,Terms of Use,Privacy Policy",‘Audis don’t give milk’ — why Haryana farmers would rather buy a Murrah buffalo
1687,PTI," 15 February, 2020 11:59 am IST",17741,Joint Commissioner P Vijayakumari was injured on her head as protest turned violent. Commotion ensued when agitators were 'forcibly removed'.,"Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Anti-CAA protests,PTI wire,stone pelting,About,Contact,Careers,Terms of Use,Privacy Policy",4 police personnel injured due to stone pelting at anti-CAA protests in Chennai
1688,ANI," 15 February, 2020 11:18 am IST",15159,Faesal was detained after the scrapping of Article 370 in August last year. Former CMs Mehbooba Mufti & Omar Abdullah were also booked under the stringent PSA on 6 February. ,"Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,ANI wire,PSA,Shah Faesal,About,Contact,Careers,Terms of Use,Privacy Policy",Former Kashmiri IAS officer Shah Faesal booked under Public Safety Act
1689,Amrita Nayak Dutta," 14 February, 2020 9:26 pm IST",19631,The Gen Rawat-headed Department of Military Affairs is currently operating with an interim structure as govt is yet to accord final sanction.,"Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,CDS Bipin Rawat,Defence,Indian Army,Indian Navy,About,Contact,Careers,Terms of Use,Privacy Policy",Bipin Rawat headed-DMA will give preference to domain experts like DRDO and ISRO
1690,PTI," 14 February, 2020 8:55 pm IST",3491,Former J&K CM Omar Abdullah was detained under the Public Safety Act on 6 February and has been under house arrest since scrapping of Article 370 in August last year.,"Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Article 370,Jammu & Kashmir,Kashmir,Omar Abdullah,PSA,PTI wire,About,Contact,Careers,Terms of Use,Privacy Policy",Supreme Court issues notice to J&K on plea challenging Omar Abdullah’s detention under PSA
1691,Sanya Dhingra," 14 February, 2020 7:56 pm IST",20165,"EC has written to the former CEC claiming that during his 2-year tenure, only 9 showcause notices for MCC violations, and no FIRs, were issued in 11 state and union territory elections. ","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Election Commission,Model Code of Conduct,S.Y. Quraishi,About,Contact,Careers,Terms of Use,Privacy Policy",EC hits former CEC Quraishi with ‘selective amnesia’ barb over his code violations record
1692,Mohana Basu," 14 February, 2020 7:49 pm IST",2087,Research will be done under new inter-ministerial funding programme — ‘Scientific Utilisation Through Research Augmentation Prime Products from Indigenous Cows’.,"Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Governance,Cow urine,cows,Modi government,Research,About,Contact,Careers,Terms of Use,Privacy Policy","Shampoo, oil, cancer drugs from cow urine, dung — what Modi govt wants scientists to work on"
1693,Azaan Javaid," 14 February, 2020 6:27 pm IST",18915,"CRPF inaugurated a martyrs column at the Lethpora camp, 2 km from the attack site, and held 2 minutes of silence for the 40 soldiers killed. ","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,CRPF,Jammu and Kashmir,Pulwama attack,About,Contact,Careers,Terms of Use,Privacy Policy","CRPF pays homage to Pulwama attack troopers, soil from homes of slain men offered as tribute"
1694,PTI," 14 February, 2020 4:35 pm IST",8205,"Producer and director of the four ad films, Sanghamitra Choudhury said she feels 'helpless' due to the delay caused by the objections, and might consult her lawyers.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,CAA,Censor board,Censorship,PTI wire,About,Contact,Careers,Terms of Use,Privacy Policy",Censor Board wants Bangladesh reference ‘cut or replaced’ from pro-CAA ad film
1695,PTI," 14 February, 2020 4:19 pm IST",22096,Justice R Banumathi soon regained consciousness and was taken on a wheel chair for medical treatment.,"Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,2012 Delhi gangrape,December 16,PTI wire,Supreme Court,About,Contact,Careers,Terms of Use,Privacy Policy",Supreme Court judge faints in courtroom while dictating order on 16 December rape case
1696,Ananya Bhardwaj," 14 February, 2020 1:48 pm IST",18572,"ED books Capstone Forex Private Limited for siphoning funds, after information about a 'sharp rise in revenue' brought it under suspicion.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,enforcement directorate,Forex,shell companies,About,Contact,Careers,Terms of Use,Privacy Policy","Mumbai forex firm in ED net for forging tickets, passports to justify Rs 700-cr gain"
1697,Rohini Swamy," 14 February, 2020 3:39 pm IST",1332,"Former first-class cricketers Rajinder Amarnath and Sushil Doshi tried to clarify their remarks and apologise, but there were few takers.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,cricket,Hindi imposition,Ranji Trophy,About,Contact,Careers,Terms of Use,Privacy Policy","Commentators Amarnath, Doshi trolled for calling Hindi ‘national tongue’ during Ranji match"
1698,Kairvy Grewal," 14 February, 2020 1:23 pm IST",14146,"Ahmedabad Mirror report says hostel rector complained to principal of college run by Swaminarayan trust that menstruating girls were violating ‘religious norms’. V-C says will take action.

","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Bhuj,Gujarat,About,Contact,Careers,Terms of Use,Privacy Policy","In Gujarat college, 68 girls forced to remove underwear to prove they weren’t menstruating"
1699,Revathi Krishnan," 14 February, 2020 1:34 pm IST",4216,"In a post on popular Humans of Bombay page on Facebook, Ratan Tata has revealed some lesser known details about his life.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,1962 India-China war,Ratan Tata,Tata Sons,About,Contact,Careers,Terms of Use,Privacy Policy","How Ratan Tata almost got married, but the 1962 India-China war played a spoiler"
1700,Prashant Srivastava," 14 February, 2020 1:04 pm IST",3826,"Dr Kafeel Khan, who came to limelight in the 2017 Gorakhpur infant deaths case, was arrested in January for allegedly making inflammatory remarks at AMU during a CAA protest.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Anti-CAA protests,Dr Kafeel Khan,Gorakhpur deaths,About,Contact,Careers,Terms of Use,Privacy Policy",Kafeel Khan charged under NSA for comments during CAA protest in AMU
